3,0.031838
0,0.064203
1,0.044499
4,0.028467
2,0.029552
3,0.030194
0,0.061201
1,0.041285
4,0.029439
2,0.029737
3,0.032092
0,0.067626
1,0.047958
4,0.028423
2,0.029318
3,0.031009
0,0.061260
1,0.041439
4,0.028327
2,0.029059
3,0.031813
0,0.067886
1,0.048271
4,0.028759
2,0.029752
3,0.031825
0,0.064332
1,0.044210
4,0.028554
2,0.030506
3,0.030569
0,0.066990
1,0.047561
4,0.028199
2,0.028853
3,0.032597
0,0.066745
1,0.047309
4,0.028231
2,0.029100
3,0.031570
0,0.066009
1,0.046717
4,0.028213
2,0.029820
3,0.033018
0,0.078972
1,0.059452
4,0.038734
2,0.030317
3,0.031672
0,0.064530
1,0.044469
4,0.028368
2,0.029596
3,0.031736
0,0.066515
1,0.047172
4,0.028103
2,0.028952
3,0.031914
0,0.066546
1,0.047234
4,0.028423
2,0.029383
3,0.030826
0,0.066273
1,0.047059
4,0.028764
2,0.029491
3,0.031677
0,0.065180
1,0.045077
4,0.029264
2,0.029882
3,0.031514
0,0.066361
1,0.047126
4,0.028413
2,0.029367
3,0.030610
0,0.066919
1,0.047560
4,0.029031
2,0.029990
3,0.030784
0,0.068751
1,0.049271
4,0.028713
2,0.029746
3,0.031840
0,0.062671
1,0.042649
4,0.029129
2,0.029812
3,0.032494
0,0.063688
1,0.043733
4,0.028612
2,0.029411
3,0.033413
0,0.066249
1,0.046735
4,0.028781
2,0.029292
3,0.033923
0,0.070833
1,0.053501
4,0.035332
2,0.031589
3,0.033048
0,0.064295
1,0.044455
4,0.028131
2,0.029092
3,0.032142
0,0.061075
1,0.041233
4,0.028773
2,0.029858
3,0.033524
0,0.073183
1,0.053436
4,0.033080
2,0.029905
3,0.031471
0,0.061625
1,0.041988
4,0.029319
2,0.028977
3,0.031828
0,0.061577
1,0.041919
4,0.028211
2,0.029247
3,0.036993
0,0.077250
1,0.057603
4,0.037416
2,0.029280
3,0.032404
0,0.068970
1,0.049424
4,0.029273
2,0.029757
3,0.031172
0,0.061837
1,0.042465
4,0.029648
2,0.029827
3,0.032048
0,0.071219
1,0.051541
4,0.031228
2,0.030415
3,0.032390
0,0.062221
1,0.042614
4,0.028549
2,0.029759
3,0.032606
0,0.061375
1,0.041571
4,0.029090
2,0.029925
3,0.033404
0,0.065876
1,0.046185
4,0.035905
2,0.030661
3,0.033901
0,0.069041
1,0.049240
4,0.028993
2,0.030258
3,0.034440
0,0.063431
1,0.043578
4,0.028475
2,0.029722
3,0.043506
0,0.069415
1,0.049578
4,0.029134
2,0.029470
3,0.031960
0,0.061734
1,0.041880
4,0.028525
2,0.029249
3,0.034565
0,0.068134
1,0.048440
4,0.028036
2,0.029250
3,0.033040
0,0.063971
1,0.044191
4,0.028555
2,0.029524
3,0.032074
0,0.063288
1,0.043535
4,0.028396
2,0.028920
3,0.031050
0,0.062803
1,0.042993
4,0.028233
2,0.028941
3,0.035685
0,0.070263
1,0.050376
4,0.029689
2,0.029354
3,0.033555
0,0.063609
1,0.043515
4,0.027980
2,0.029318
3,0.031843
0,0.064439
1,0.044411
4,0.028437
2,0.029195
3,0.031267
0,0.063384
1,0.043345
4,0.028253
2,0.029061
3,0.030626
0,0.061831
1,0.041659
4,0.028059
2,0.029788
3,0.044184
0,0.077070
1,0.056856
4,0.036101
2,0.029392
3,0.031047
0,0.068056
1,0.047874
4,0.028758
2,0.029315
3,0.048892
0,0.084104
1,0.064129
4,0.043479
2,0.029303
3,0.031384
0,0.066577
1,0.046964
4,0.028103
2,0.029611
3,0.031252
0,0.061633
1,0.041457
4,0.028718
2,0.029020
3,0.031732
0,0.063720
1,0.043533
4,0.028384
2,0.029261
3,0.033182
0,0.067640
1,0.047746
4,0.028866
2,0.029244
3,0.032127
0,0.063686
1,0.043776
4,0.028070
2,0.029943
3,0.032101
0,0.066168
1,0.046307
4,0.028822
2,0.029839
3,0.033906
0,0.066038
1,0.045885
4,0.028924
2,0.029722
3,0.032690
0,0.065725
1,0.045585
4,0.028806
2,0.029747
3,0.033307
0,0.069672
1,0.049812
4,0.029249
2,0.029598
3,0.033027
0,0.068240
1,0.048253
4,0.028483
2,0.029315
3,0.030586
0,0.062112
1,0.042136
4,0.028419
2,0.028795
3,0.030880
0,0.064163
1,0.044283
4,0.028007
2,0.028970
3,0.032224
0,0.068356
1,0.048877
4,0.028440
2,0.029124
3,0.033584
0,0.067669
1,0.047982
4,0.028235
2,0.029076
3,0.030248
0,0.069236
1,0.049891
4,0.029544
2,0.029233
3,0.031346
0,0.075265
1,0.055554
4,0.035201
2,0.028751
3,0.030434
0,0.062703
1,0.043195
4,0.028462
2,0.028611
3,0.033278
0,0.065176
1,0.045507
4,0.028347
2,0.029790
3,0.034458
0,0.067822
1,0.048252
4,0.027931
2,0.029133
3,0.032505
0,0.067745
1,0.050296
4,0.032158
2,0.029751
3,0.029490
0,0.062986
1,0.043381
4,0.027779
2,0.028650
3,0.032410
0,0.065303
1,0.045859
4,0.027965
2,0.028882
3,0.034555
0,0.073650
1,0.054265
4,0.033896
2,0.028692
3,0.030975
0,0.060915
1,0.041283
4,0.028305
2,0.029711
3,0.033836
0,0.071263
1,0.051794
4,0.031419
2,0.029088
3,0.032855
0,0.074647
1,0.055004
4,0.034682
2,0.029859
3,0.032289
0,0.067551
1,0.047778
4,0.028348
2,0.029248
3,0.033211
0,0.072191
1,0.052544
4,0.032147
2,0.029197
3,0.030952
0,0.061610
1,0.041745
4,0.028121
2,0.029174
3,0.031626
0,0.067914
1,0.048079
4,0.028351
2,0.029210
3,0.031651
0,0.066952
1,0.047336
4,0.028959
2,0.028658
3,0.031666
0,0.062521
1,0.042540
4,0.027936
2,0.028691
3,0.032652
0,0.071649
1,0.051748
4,0.031229
2,0.029782
3,0.030553
0,0.061230
1,0.041167
4,0.028086
2,0.029737
3,0.030099
0,0.063230
1,0.043291
4,0.028173
2,0.029108
3,0.030678
0,0.061439
1,0.041705
4,0.028730
2,0.029563
3,0.032830
0,0.063736
1,0.043785
4,0.028775
2,0.028917
3,0.031155
0,0.071544
1,0.052472
4,0.032016
2,0.029367
3,0.030189
0,0.062931
1,0.042954
4,0.027892
2,0.029888
3,0.045226
0,0.076019
1,0.055862
4,0.035080
2,0.029589
3,0.031271
0,0.087997
1,0.068122
4,0.047381
2,0.028819
3,0.030494
0,0.064281
1,0.044372
4,0.028773
2,0.029400
3,0.033125
0,0.067387
1,0.047561
4,0.028572
2,0.029773
3,0.034639
0,0.071806
1,0.051638
4,0.030941
2,0.030191
3,0.032111
0,0.064488
1,0.044290
4,0.028968
2,0.029719
3,0.031915
0,0.076189
1,0.057516
4,0.036922
2,0.029291
3,0.032039
0,0.063414
1,0.043283
4,0.028809
2,0.029212
3,0.035603
0,0.074523
1,0.054515
4,0.033958
2,0.029282
3,0.047941
0,0.081654
1,0.061620
4,0.040951
2,0.029848
3,0.031276
0,0.062545
1,0.042454
4,0.029452
2,0.030087
3,0.033002
0,0.067887
1,0.048078
4,0.028970
2,0.030071
3,0.032650
0,0.064066
1,0.044344
4,0.028508
2,0.029508
3,0.031960
0,0.065502
1,0.046793
4,0.028314
2,0.029551
3,0.030033
0,0.060762
1,0.040865
4,0.029022
2,0.029818
3,0.034531
0,0.074623
1,0.054743
4,0.034349
2,0.029106
3,0.031972
0,0.069338
1,0.049553
4,0.029416
2,0.029900
3,0.031384
0,0.061937
1,0.042126
4,0.028397
2,0.029515
3,0.032430
0,0.065651
1,0.045824
4,0.028765
2,0.029898
3,0.031211
0,0.069810
1,0.050095
4,0.029767
2,0.029315
3,0.030440
0,0.061587
1,0.042290
4,0.029022
2,0.029323
3,0.030538
0,0.063167
1,0.043841
4,0.028460
2,0.029103
3,0.046086
0,0.079191
1,0.059243
4,0.038739
2,0.029139
3,0.031636
0,0.060877
1,0.040992
4,0.028920
2,0.029722
3,0.032321
0,0.063641
1,0.043694
4,0.028610
2,0.029580
3,0.031312
0,0.061468
1,0.041588
4,0.028817
2,0.029651
3,0.033326
0,0.064157
1,0.044217
4,0.028496
2,0.029366
3,0.031936
0,0.061475
1,0.041571
4,0.029008
2,0.029634
3,0.032900
0,0.064807
1,0.044772
4,0.028148
2,0.029017
3,0.032406
0,0.061591
1,0.041558
4,0.028769
2,0.029266
3,0.032799
0,0.064324
1,0.044459
4,0.028287
2,0.031569
3,0.033625
0,0.061899
1,0.041880
4,0.029184
2,0.029260
3,0.034394
0,0.065433
1,0.045565
4,0.028571
2,0.029433
3,0.031526
0,0.061676
1,0.041579
4,0.028870
2,0.029804
3,0.031494
0,0.068909
1,0.048789
4,0.028158
2,0.029824
3,0.031167
0,0.061805
1,0.041872
4,0.027986
2,0.030005
3,0.030785
0,0.061999
1,0.042041
4,0.029330
2,0.029957
3,0.030973
0,0.061755
1,0.041670
4,0.028835
2,0.029051
3,0.037052
0,0.064790
1,0.044626
4,0.027977
2,0.029824
3,0.030454
0,0.076137
1,0.056176
4,0.035768
2,0.029751
3,0.033868
0,0.069467
1,0.049408
4,0.028829
2,0.029450
3,0.031436
0,0.067945
1,0.047947
4,0.028274
2,0.028842
3,0.047459
0,0.081604
1,0.061555
4,0.040918
2,0.029343
3,0.034427
0,0.069010
1,0.049135
4,0.028598
2,0.029153
3,0.033603
0,0.064068
1,0.044051
4,0.027914
2,0.028795
3,0.030600
0,0.061236
1,0.041312
4,0.028132
2,0.029487
3,0.031072
0,0.061496
1,0.041512
4,0.029064
2,0.028560
3,0.032770
0,0.060879
1,0.040998
4,0.029277
2,0.028596
3,0.030523
0,0.069883
1,0.050372
4,0.030015
2,0.028857
3,0.031107
0,0.067054
1,0.047310
4,0.028613
2,0.029683
3,0.030361
0,0.067173
1,0.047480
4,0.028242
2,0.029378
3,0.030959
0,0.092764
1,0.072985
4,0.052777
2,0.032564
3,0.032009
0,0.068514
1,0.048948
4,0.028619
2,0.029267
3,0.033612
0,0.061515
1,0.041841
4,0.028786
2,0.029416
3,0.034214
0,0.066438
1,0.046891
4,0.028068
2,0.029210
3,0.032742
0,0.063927
1,0.044320
4,0.029025
2,0.029050
3,0.032582
0,0.068061
1,0.048455
4,0.028257
2,0.029338
3,0.034680
0,0.066147
1,0.046287
4,0.029005
2,0.041863
3,0.041364
0,0.064315
1,0.044382
4,0.028899
2,0.030234
3,0.031879
0,0.063844
1,0.044027
4,0.028085
2,0.029019
3,0.031330
0,0.061991
1,0.042073
4,0.029379
2,0.030028
3,0.032135
0,0.062176
1,0.042168
4,0.029264
2,0.029628
3,0.030988
0,0.061774
1,0.041769
4,0.028998
2,0.029619
3,0.032476
0,0.079175
1,0.059156
4,0.038479
2,0.028921
3,0.033935
0,0.069065
1,0.048979
4,0.028299
2,0.029444
3,0.034106
0,0.084552
1,0.065025
4,0.044405
2,0.029147
3,0.032592
0,0.069418
1,0.049369
4,0.028699
2,0.029174
3,0.031498
0,0.069389
1,0.049436
4,0.028797
2,0.029294
3,0.031508
0,0.070150
1,0.050140
4,0.029464
2,0.028980
3,0.035238
0,0.069579
1,0.049753
4,0.029050
2,0.029330
3,0.031308
0,0.066387
1,0.047032
4,0.028648
2,0.029949
3,0.049480
0,0.077576
1,0.057520
4,0.036825
2,0.029385
3,0.031158
0,0.061824
1,0.041684
4,0.028997
2,0.029445
3,0.032912
0,0.068478
1,0.048485
4,0.028353
2,0.029387
3,0.032029
0,0.066286
1,0.047000
4,0.028245
2,0.029420
3,0.030784
0,0.061672
1,0.041659
4,0.028811
2,0.029406
3,0.031851
0,0.069312
1,0.049475
4,0.028983
2,0.029700
3,0.034869
0,0.072226
1,0.052449
4,0.032131
2,0.029108
3,0.031836
0,0.063266
1,0.043317
4,0.029111
2,0.029767
3,0.050306
0,0.080227
1,0.060352
4,0.039929
2,0.033871
3,0.033689
0,0.065379
1,0.045504
4,0.028230
2,0.029313
3,0.030141
0,0.061715
1,0.041887
4,0.028772
2,0.029396
3,0.031287
0,0.066266
1,0.046550
4,0.028512
2,0.029524
3,0.032511
0,0.062963
1,0.043239
4,0.028709
2,0.028957
3,0.033118
0,0.065812
1,0.046190
4,0.028126
2,0.029289
3,0.031980
0,0.064696
1,0.044973
4,0.028630
2,0.029573
3,0.032132
0,0.070220
1,0.050403
4,0.030017
2,0.028850
3,0.031323
0,0.066321
1,0.046882
4,0.028433
2,0.031084
3,0.030391
0,0.071487
1,0.054177
4,0.036117
2,0.031559
3,0.031453
0,0.067275
1,0.047824
4,0.029141
2,0.029757
3,0.029603
0,0.070136
1,0.050400
4,0.029950
2,0.029622
3,0.034542
0,0.070486
1,0.050573
4,0.030054
2,0.040731
3,0.038046
0,0.074818
1,0.054992
4,0.034393
2,0.029432
3,0.030794
0,0.061835
1,0.041800
4,0.028530
2,0.029532
3,0.034731
0,0.063631
1,0.043515
4,0.028443
2,0.029319
3,0.034837
0,0.065365
1,0.045219
4,0.028682
2,0.030282
3,0.035976
0,0.080022
1,0.059948
4,0.039257
2,0.029082
3,0.033358
0,0.069448
1,0.049412
4,0.028916
2,0.029804
3,0.033571
0,0.069114
1,0.049024
4,0.028987
2,0.029630
3,0.032454
0,0.068434
1,0.048938
4,0.028803
2,0.029469
3,0.031580
0,0.061399
1,0.041304
4,0.029125
2,0.029358
3,0.033037
0,0.064371
1,0.044220
4,0.027950
2,0.029829
3,0.032738
0,0.060476
1,0.040363
4,0.029170
2,0.029284
3,0.045365
0,0.075007
1,0.054909
4,0.034198
2,0.029124
3,0.031722
0,0.090981
1,0.070896
4,0.050313
2,0.029852
3,0.031111
0,0.067701
1,0.048259
4,0.027993
2,0.032196
3,0.035424
0,0.087190
1,0.069947
4,0.052208
2,0.034790
3,0.031347
0,0.067087
1,0.047751
4,0.030750
2,0.029273
3,0.033794
0,0.069358
1,0.049367
4,0.028836
2,0.029139
3,0.032362
0,0.075630
1,0.055722
4,0.035206
2,0.029599
3,0.031919
0,0.071832
1,0.051934
4,0.031504
2,0.029681
3,0.031461
0,0.079577
1,0.060693
4,0.040611
2,0.029095
3,0.030798
0,0.066463
1,0.047014
4,0.028736
2,0.029870
3,0.031383
0,0.064074
1,0.044277
4,0.028095
2,0.029260
3,0.031397
0,0.064168
1,0.044417
4,0.028943
2,0.028985
3,0.032831
0,0.066344
1,0.046772
4,0.028642
2,0.030206
3,0.031113
0,0.084299
1,0.064634
4,0.044241
2,0.029076
3,0.034518
0,0.063609
1,0.043751
4,0.028885
2,0.030232
3,0.033505
0,0.065627
1,0.045821
4,0.028661
2,0.031199
3,0.035402
0,0.072879
1,0.056686
4,0.039048
2,0.032536
3,0.033743
0,0.072630
1,0.055967
4,0.038208
2,0.031438
3,0.033726
0,0.074416
1,0.055387
4,0.035048
2,0.030114
3,0.032902
0,0.061608
1,0.041644
4,0.028454
2,0.029208
3,0.032851
0,0.065678
1,0.045894
4,0.028068
2,0.029025
3,0.031010
0,0.063389
1,0.043423
4,0.028130
2,0.029175
3,0.030122
0,0.063690
1,0.043640
4,0.028774
2,0.029646
3,0.031963
0,0.063382
1,0.043321
4,0.028303
2,0.029721
3,0.030942
0,0.088234
1,0.068117
4,0.047542
2,0.028506
3,0.030974
0,0.066113
1,0.046726
4,0.028430
2,0.029141
3,0.033902
0,0.071664
1,0.051665
4,0.030990
2,0.029446
3,0.032782
0,0.071216
1,0.053684
4,0.035489
2,0.029178
3,0.031531
0,0.062136
1,0.042220
4,0.028246
2,0.030204
3,0.031404
0,0.062634
1,0.042693
4,0.028112
2,0.029576
3,0.031894
0,0.062928
1,0.042724
4,0.028288
2,0.029443
3,0.031583
0,0.086315
1,0.066341
4,0.045543
2,0.028879
3,0.031344
0,0.061540
1,0.041468
4,0.029037
2,0.029515
3,0.035587
0,0.077518
1,0.057857
4,0.037185
2,0.029600
3,0.032285
0,0.067561
1,0.049098
4,0.028943
2,0.031809
3,0.034525
0,0.073597
1,0.053728
4,0.033329
2,0.029965
3,0.031787
0,0.066741
1,0.047485
4,0.031625
2,0.028815
3,0.031537
0,0.062175
1,0.042255
4,0.028285
2,0.029957
3,0.033557
0,0.071968
1,0.054435
4,0.036568
2,0.028988
3,0.031332
0,0.066411
1,0.047208
4,0.028849
2,0.029647
3,0.030899
0,0.061752
1,0.042015
4,0.030360
2,0.032866
3,0.036220
0,0.085224
1,0.068452
4,0.055545
2,0.045048
3,0.034312
0,0.089199
1,0.078859
4,0.061428
2,0.045540
3,0.037785
0,0.071014
1,0.052765
4,0.034758
2,0.041383
3,0.037537
0,0.074230
1,0.057010
4,0.037602
2,0.029915
3,0.032467
0,0.073628
1,0.056614
4,0.038773
2,0.032734
3,0.032989
0,0.077560
1,0.060436
4,0.042411
2,0.034796
3,0.033530
0,0.061178
1,0.041244
4,0.038488
2,0.041593
3,0.044903
0,0.092741
1,0.074470
4,0.055083
2,0.035232
3,0.034476
0,0.063542
1,0.043602
4,0.028524
2,0.029658
3,0.036825
0,0.075285
1,0.058121
4,0.040124
2,0.032085
3,0.034504
0,0.074394
1,0.057163
4,0.038925
2,0.030920
3,0.032742
0,0.068612
1,0.049519
4,0.029254
2,0.029023
3,0.031585
0,0.067531
1,0.047660
4,0.035761
2,0.029521
3,0.031338
0,0.076086
1,0.056805
4,0.036320
2,0.029596
3,0.030838
0,0.061733
1,0.041621
4,0.028536
2,0.029145
3,0.032166
0,0.067841
1,0.048209
4,0.027972
2,0.029735
3,0.047461
0,0.074691
1,0.054666
4,0.034270
2,0.029063
3,0.031074
0,0.068641
1,0.048603
4,0.028225
2,0.028779
3,0.034044
0,0.070285
1,0.050325
4,0.030022
2,0.030005
3,0.035254
0,0.065391
1,0.045449
4,0.028663
2,0.029405
3,0.034251
0,0.064304
1,0.044455
4,0.029091
2,0.029532
3,0.031228
0,0.062739
1,0.043133
4,0.029185
2,0.029916
3,0.030997
0,0.085492
1,0.065344
4,0.045509
2,0.028759
3,0.032127
0,0.062576
1,0.042616
4,0.029680
2,0.043566
3,0.036008
0,0.066040
1,0.046156
4,0.028423
2,0.029011
3,0.031622
0,0.066784
1,0.047189
4,0.028220
2,0.029393
3,0.033422
0,0.068672
1,0.049122
4,0.028890
2,0.029428
3,0.032859
0,0.062084
1,0.042306
4,0.028204
2,0.030084
3,0.032581
0,0.071797
1,0.052074
4,0.031865
2,0.029514
3,0.032799
0,0.061717
1,0.041854
4,0.028610
2,0.029066
3,0.032400
0,0.066409
1,0.046839
4,0.028530
2,0.029767
3,0.032423
0,0.064672
1,0.044906
4,0.028515
2,0.029898
3,0.030835
0,0.061611
1,0.041788
4,0.029294
2,0.029399
3,0.030598
0,0.062128
1,0.042333
4,0.028690
2,0.029083
3,0.032329
0,0.068313
1,0.048510
4,0.028670
2,0.029305
3,0.034054
0,0.072125
1,0.053685
4,0.033801
2,0.029431
3,0.031483
0,0.062525
1,0.042906
4,0.028735
2,0.029794
3,0.030474
0,0.063643
1,0.044582
4,0.029296
2,0.029614
3,0.034702
0,0.070527
1,0.051107
4,0.030848
2,0.029167
3,0.031905
0,0.092594
1,0.073477
4,0.053501
2,0.033170
3,0.029630
0,0.061195
1,0.041230
4,0.028279
2,0.029468
3,0.033019
0,0.065632
1,0.046827
4,0.029214
2,0.029683
3,0.031794
0,0.065824
1,0.046186
4,0.028853
2,0.029586
3,0.031971
0,0.067125
1,0.047218
4,0.029042
2,0.029580
3,0.030455
0,0.068790
1,0.048884
4,0.028911
2,0.029663
3,0.032259
0,0.069051
1,0.050159
4,0.030328
2,0.029877
3,0.033716
0,0.066582
1,0.046946
4,0.029872
2,0.030379
3,0.032290
0,0.083939
1,0.064147
4,0.043501
2,0.028975
3,0.031026
0,0.061692
1,0.041775
4,0.028662
2,0.029349
3,0.031858
0,0.066370
1,0.046398
4,0.028700
2,0.028674
3,0.032873
0,0.065159
1,0.045161
4,0.028185
2,0.029950
3,0.032358
0,0.065682
1,0.045875
4,0.028918
2,0.029786
3,0.032489
0,0.062680
1,0.042747
4,0.028873
2,0.029449
3,0.031068
0,0.065568
1,0.045567
4,0.028769
2,0.028874
3,0.032559
0,0.064704
1,0.044724
4,0.028626
2,0.029512
3,0.033361
0,0.065923
1,0.046076
4,0.028538
2,0.029542
3,0.033908
0,0.063521
1,0.043587
4,0.027948
2,0.029354
3,0.032867
0,0.061345
1,0.041669
4,0.035250
2,0.030895
3,0.033939
0,0.068672
1,0.048999
4,0.029264
2,0.029128
3,0.032464
0,0.065075
1,0.045331
4,0.028799
2,0.029051
3,0.033695
0,0.068786
1,0.049542
4,0.029305
2,0.029456
3,0.036295
0,0.071376
1,0.052101
4,0.032040
2,0.029865
3,0.030977
0,0.062017
1,0.042307
4,0.028231
2,0.030042
3,0.031771
0,0.063485
1,0.043829
4,0.028626
2,0.029838
3,0.032076
0,0.071367
1,0.051942
4,0.031769
2,0.040846
3,0.031710
0,0.068247
1,0.048626
4,0.028475
2,0.029715
3,0.032423
0,0.068505
1,0.048805
4,0.028472
2,0.029254
3,0.031332
0,0.061454
1,0.041676
4,0.028078
2,0.029707
3,0.030881
0,0.062788
1,0.042966
4,0.028730
2,0.032631
3,0.031377
0,0.064259
1,0.044736
4,0.028772
2,0.029591
3,0.033391
0,0.065856
1,0.046193
4,0.028269
2,0.029421
3,0.031065
0,0.063374
1,0.043919
4,0.028842
2,0.029634
3,0.036445
0,0.075072
1,0.055262
4,0.035036
2,0.029007
3,0.031741
0,0.071772
1,0.052592
4,0.032298
2,0.029564
3,0.033260
0,0.066923
1,0.047674
4,0.028523
2,0.029704
3,0.032754
0,0.065494
1,0.046541
4,0.028288
2,0.030283
3,0.031499
0,0.063927
1,0.044033
4,0.028573
2,0.029622
3,0.030939
0,0.065439
1,0.045601
4,0.028907
2,0.029979
3,0.032195
0,0.063353
1,0.043334
4,0.028734
2,0.037864
3,0.033935
0,0.070894
1,0.050899
4,0.030398
2,0.029180
3,0.032834
0,0.064208
1,0.044151
4,0.028721
2,0.028957
3,0.031140
0,0.070648
1,0.050686
4,0.030257
2,0.029327
3,0.039445
0,0.066579
1,0.047051
4,0.028327
2,0.029078
3,0.029643
0,0.066547
1,0.047106
4,0.027826
2,0.029715
3,0.032667
0,0.071197
1,0.051057
4,0.030422
2,0.029336
3,0.030741
0,0.061915
1,0.041680
4,0.029014
2,0.029519
3,0.032269
